"block","proj_id","nocturnal_hours","block_effort","diurnal_hours"
"39077E2SE","EBIRD_ATL_MD_DC",0,39.951,39.951
"39076E5NW","EBIRD_ATL_MD_DC",0.25,39.714,39.464
"38076F6CW","EBIRD_ATL_MD_DC",0,39.066,39.066
"39076D8CE","EBIRD_ATL_MD_DC",0,39.049,39.049
"39075E8NW","EBIRD_ATL_MD_DC",0.051,38.823,38.772
"39076F8CW","EBIRD_ATL_MD_DC",2,38.756,36.756
"38076F6SW","EBIRD_ATL_MD_DC",0,38.524,38.524
"38075A7SW","EBIRD_ATL_MD_DC",0,38.437,38.437
"38076H1SW","EBIRD_ATL_MD_DC",1.651,38.105,36.454
"39076D1NW","EBIRD_ATL_MD_DC",0.167,38.082,37.915
"38076B4CE","EBIRD_ATL_MD_DC",0,37.852,37.852
"38076G3CE","EBIRD_ATL_MD_DC",1.184,37.666,36.482
"38076D3NE","EBIRD_ATL_MD_DC",3.366,37.603,34.237
"38076D2CE","EBIRD_ATL_MD_DC",0.784,37.502,36.718
"o39077B4CW","EBIRD_ATL_MD_DC",0,37.467,37.467
"38076C5SE","EBIRD_ATL_MD_DC",0.167,37.368,37.201
"39078F7SE","EBIRD_ATL_MD_DC",0,37.353,37.353
"39076B5SW","EBIRD_ATL_MD_DC",0.084,37.211,37.127
"38076H3SW","EBIRD_ATL_MD_DC",0.633,37.193,36.56
"38076H6CE","EBIRD_ATL_MD_DC",20,37.153,17.153
"38075D7SE","EBIRD_ATL_MD_DC",0.216,37.116,36.9
"o38077H3CW","EBIRD_ATL_MD_DC",0,37.021,37.021
"39077E7NW","EBIRD_ATL_MD_DC",0,36.871,36.871
"o38077G1SW","EBIRD_ATL_MD_DC",0,36.499,36.499
"39076A6SW","EBIRD_ATL_MD_DC",0.417,36.188,35.771
"38075H8SW","EBIRD_ATL_MD_DC",0,36.087,36.087
"38076E8SW","EBIRD_ATL_MD_DC",0,35.886,35.886
"39077C3CW","EBIRD_ATL_MD_DC",0,35.483,35.483
"38075A3NE","EBIRD_ATL_MD_DC",0.067,35.405,35.338
"38076C5NE","EBIRD_ATL_MD_DC",0,35.397,35.397
"o38077H3NW","EBIRD_ATL_MD_DC",0,35.309,35.309
"39077D3NW","EBIRD_ATL_MD_DC",0,35.301,35.301
"39076B5SE","EBIRD_ATL_MD_DC",0,35.281,35.281
"39076C4NW","EBIRD_ATL_MD_DC",0,35.091,35.091
"o38077G1SE","EBIRD_ATL_MD_DC",0,35,35
"39077E6NE","EBIRD_ATL_MD_DC",0.25,34.75,34.5
"38076E7SW","EBIRD_ATL_MD_DC",0.167,34.553,34.386
"39077E3SE","EBIRD_ATL_MD_DC",0,34.317,34.317
"38076H2NW","EBIRD_ATL_MD_DC",0,34.207,34.207
"38075C5NE","EBIRD_ATL_MD_DC",0,34.103,34.103
"39076C4SE","EBIRD_ATL_MD_DC",0.783,34.097,33.314
"38076E6SE","EBIRD_ATL_MD_DC",1,34.052,33.052
"39077C3CE","EBIRD_ATL_MD_DC",0,33.948,33.948
"38076D2NW","EBIRD_ATL_MD_DC",8.683,33.732,25.049
"38076G1NW","EBIRD_ATL_MD_DC",0,33.619,33.619
"38076E8CW","EBIRD_ATL_MD_DC",0.667,33.501,32.834
"39076E3NW","EBIRD_ATL_MD_DC",0.25,33.478,33.228
"39079F4NE","EBIRD_ATL_MD_DC",0,33.384,33.384
"39076F3CE","EBIRD_ATL_MD_DC",0,33.382,33.382
"39079F3CE","EBIRD_ATL_MD_DC",0,33.333,33.333
"38075C2NE","EBIRD_ATL_MD_DC",0.05,33.2,33.15
"39076E5SE","EBIRD_ATL_MD_DC",0.751,33.184,32.433
"39077E5NE","EBIRD_ATL_MD_DC",0,33.115,33.115
"39076B8NW","EBIRD_ATL_MD_DC",0,32.814,32.814
"38076G8NW","EBIRD_ATL_MD_DC",0.333,32.7,32.367
"39077F8CW","EBIRD_ATL_MD_DC",0.15,32.651,32.501
"38076D6NE","EBIRD_ATL_MD_DC",0,32.637,32.637
"39075F7CW","EBIRD_ATL_MD_DC",0.35,32.568,32.218
"39079E3CW","EBIRD_ATL_MD_DC",0,32.336,32.336
"39075F8SW","EBIRD_ATL_MD_DC",0,32.224,32.224
"39076D4NW","EBIRD_ATL_MD_DC",0.2,32.085,31.885
"39079E3NW","EBIRD_ATL_MD_DC",0.033,32.001,31.968
"38075B4CW","EBIRD_ATL_MD_DC",0.598,31.916,31.318
"39079D3NW","EBIRD_ATL_MD_DC",0,31.851,31.851
"38076E6SW","EBIRD_ATL_MD_DC",1,31.833,30.833
"39076D6SW","EBIRD_ATL_MD_DC",0.302,31.802,31.5
"39077D1SW","EBIRD_ATL_MD_DC",1.587,31.662,30.075
"39077F6CW","EBIRD_ATL_MD_DC",0,31.525,31.525
"39076B4NW","EBIRD_ATL_MD_DC",0,31.343,31.343
"39075C7SE","EBIRD_ATL_MD_DC",0,31.321,31.321
"39076D7NE","EBIRD_ATL_MD_DC",0.401,31.305,30.904
"38075F7SE","EBIRD_ATL_MD_DC",2.116,31.067,28.951
"38076G2SW","EBIRD_ATL_MD_DC",0.084,31.038,30.954
"39076F5CW","EBIRD_ATL_MD_DC",0.318,31.027,30.709
"39077E6SE","EBIRD_ATL_MD_DC",1.967,30.853,28.886
"39077D2CE","EBIRD_ATL_MD_DC",1.583,30.767,29.184
"38075D2SE","EBIRD_ATL_MD_DC",0,30.764,30.764
"39076B4CE","EBIRD_ATL_MD_DC",0,30.715,30.715
"39076D4CW","EBIRD_ATL_MD_DC",0.717,30.566,29.849
"39077B3CW","EBIRD_ATL_MD_DC",6.834,30.521,23.687
"o39077B5SE","EBIRD_ATL_MD_DC",0,30.493,30.493
"38076C5SW","EBIRD_ATL_MD_DC",1.518,30.234,28.716
"39077D3NE","EBIRD_ATL_MD_DC",0,30.234,30.234
"38076G7CE","EBIRD_ATL_MD_DC",0,29.984,29.984
"38076D2NE","EBIRD_ATL_MD_DC",0.35,29.884,29.534
"39076E2CW","EBIRD_ATL_MD_DC",0.517,29.883,29.366
"39077D5CE","EBIRD_ATL_MD_DC",0,29.753,29.753
"38076E7CW","EBIRD_ATL_MD_DC",0,29.667,29.667
"38076E2NE","EBIRD_ATL_MD_DC",2.633,29.514,26.881
"38076G5NE","EBIRD_ATL_MD_DC",0,29.433,29.433
"39076A6NW","EBIRD_ATL_MD_DC",0,29.301,29.301
"39077B3SW","EBIRD_ATL_MD_DC",1.15,29.284,28.134
"38075B7CW","EBIRD_ATL_MD_DC",0.536,29.124,28.588
"39076E2SW","EBIRD_ATL_MD_DC",0,28.915,28.915
"39076F8SE","EBIRD_ATL_MD_DC",0,28.816,28.816
"39075C7CE","EBIRD_ATL_MD_DC",0,28.791,28.791
"39076E4CE","EBIRD_ATL_MD_DC",0,28.641,28.641
"38076D3NW","EBIRD_ATL_MD_DC",0.384,28.604,28.22
"39076B6SW","EBIRD_ATL_MD_DC",0,28.603,28.603
"39076D4SE","EBIRD_ATL_MD_DC",0,28.399,28.399
"39077D4SW","EBIRD_ATL_MD_DC",0,28.347,28.347
"38075G8CW","EBIRD_ATL_MD_DC",0,28.202,28.202
"39078F8SW","EBIRD_ATL_MD_DC",0,28.12,28.12
"39077D6CE","EBIRD_ATL_MD_DC",0.667,28.103,27.436
"38076F2SE","EBIRD_ATL_MD_DC",0,28.068,28.068
"38077E1SE","EBIRD_ATL_MD_DC",1.35,27.951,26.601
"39079B4NW","EBIRD_ATL_MD_DC",0.35,27.701,27.351
"39077B2NW","EBIRD_ATL_MD_DC",1.617,27.683,26.066
"39077F5SE","EBIRD_ATL_MD_DC",0.617,27.65,27.033
"38075C3CW","EBIRD_ATL_MD_DC",0.283,27.567,27.284
"38075G6SW","EBIRD_ATL_MD_DC",0,27.249,27.249
"39076D8CW","EBIRD_ATL_MD_DC",0.25,27.172,26.922
"39078E5SE","EBIRD_ATL_MD_DC",3.071,27.154,24.083
"39079F3SW","EBIRD_ATL_MD_DC",0.05,27.13,27.08
"39077C6NW","EBIRD_ATL_MD_DC",0,27.066,27.066
"39079F2NW","EBIRD_ATL_MD_DC",0,27.001,27.001
"39075D8NW","EBIRD_ATL_MD_DC",0.918,26.99,26.072
"38076F7NE","EBIRD_ATL_MD_DC",0,26.934,26.934
"39076E8SE","EBIRD_ATL_MD_DC",0.117,26.916,26.799
"39078F7SW","EBIRD_ATL_MD_DC",0,26.802,26.802
"39079F1CW","EBIRD_ATL_MD_DC",0.05,26.68,26.63
"39077D7NW","EBIRD_ATL_MD_DC",0.433,26.486,26.053
"o37078G7NW","EBIRD_ATL_MD_DC",0,26.368,26.368
"o39077C5SE","EBIRD_ATL_MD_DC",0,26.364,26.364
"39079F3SE","EBIRD_ATL_MD_DC",0.4,26.364,25.964
"38075D1CE","EBIRD_ATL_MD_DC",0,26.085,26.085
"39078F1CE","EBIRD_ATL_MD_DC",0.417,26.005,25.588
"39077E6CE","EBIRD_ATL_MD_DC",0,25.999,25.999
"38075H7NE","EBIRD_ATL_MD_DC",0,25.837,25.837
"39078E4NE","EBIRD_ATL_MD_DC",0.167,25.823,25.656
"39079F2CE","EBIRD_ATL_MD_DC",0.033,25.802,25.769
"39076E3SE","EBIRD_ATL_MD_DC",0.717,25.702,24.985
"38076H5SE","EBIRD_ATL_MD_DC",4,25.667,21.667
"38076G3SW","EBIRD_ATL_MD_DC",0.9,25.603,24.703
"39078E4NW","EBIRD_ATL_MD_DC",0,25.602,25.602
"39079F4NW","EBIRD_ATL_MD_DC",0.033,25.598,25.565
"39079D4SW","EBIRD_ATL_MD_DC",0.05,25.35,25.3
"38076E6NE","EBIRD_ATL_MD_DC",1.334,25.17,23.836
"38076G6CW","EBIRD_ATL_MD_DC",2.667,25.152,22.485
"39076F7NW","EBIRD_ATL_MD_DC",0,25.144,25.144
"39076A2SE","EBIRD_ATL_MD_DC",1.117,24.987,23.87
"39078F3CE","EBIRD_ATL_MD_DC",0,24.967,24.967
"38076D1SW","EBIRD_ATL_MD_DC",1.5,24.9,23.4
"38076B6NW","EBIRD_ATL_MD_DC",0,24.802,24.802
"39078F3SW","EBIRD_ATL_MD_DC",3.135,24.619,21.484
"39077D6SE","EBIRD_ATL_MD_DC",0.25,24.535,24.285
"38075G7NW","EBIRD_ATL_MD_DC",0.067,24.52,24.453
"38076E1SW","EBIRD_ATL_MD_DC",1.083,24.372,23.289
"38075A3CW","EBIRD_ATL_MD_DC",0.351,24.371,24.02
"38077E1NE","EBIRD_ATL_MD_DC",0.817,23.92,23.103
"39077F4CE","EBIRD_ATL_MD_DC",0,23.835,23.835
"39079E1SW","EBIRD_ATL_MD_DC",0.817,23.7,22.883
"39076F8NW","EBIRD_ATL_MD_DC",0.3,23.692,23.392
"39077E5CE","EBIRD_ATL_MD_DC",0.333,23.537,23.204
"39079D3CW","EBIRD_ATL_MD_DC",0.167,23.53,23.363
"35075B6NE","EBIRD_ATL_MD_DC",0.683,23.516,22.833
"o38077E2NE","EBIRD_ATL_MD_DC",0,23.336,23.336
"o38078H1CE","EBIRD_ATL_MD_DC",0,23.3,23.3
"39075B8CW","EBIRD_ATL_MD_DC",0.017,23.235,23.218
"39076A4CW","EBIRD_ATL_MD_DC",1.333,23.084,21.751
"38076D1CE","EBIRD_ATL_MD_DC",1.617,23.05,21.433
"39078F8SE","EBIRD_ATL_MD_DC",0,22.635,22.635
"39078F1CW","EBIRD_ATL_MD_DC",0,22.486,22.486
"39079E4CW","EBIRD_ATL_MD_DC",0.666,22.366,21.7
"39076C4NE","EBIRD_ATL_MD_DC",0,21.924,21.924
"38075C6CE","EBIRD_ATL_MD_DC",0.167,21.85,21.683
"39076A2CW","EBIRD_ATL_MD_DC",0,21.588,21.588
"35075B5NE","EBIRD_ATL_MD_DC",0,21.537,21.537
"39079F2CW","EBIRD_ATL_MD_DC",0.167,21.485,21.318
"39077D5NW","EBIRD_ATL_MD_DC",0,21.45,21.45
"38076F1CW","EBIRD_ATL_MD_DC",0,21.423,21.423
"38075C3SE","EBIRD_ATL_MD_DC",0.083,21.282,21.199
"38075B3NW","EBIRD_ATL_MD_DC",0.317,21.255,20.938
"39076E4SE","EBIRD_ATL_MD_DC",0.35,21.151,20.801
"35075G8NE","EBIRD_ATL_MD_DC",0,21,21
"38075C3NE","EBIRD_ATL_MD_DC",0.584,20.988,20.404
"39077F3CW","EBIRD_ATL_MD_DC",0,20.985,20.985
"38075B3NE","EBIRD_ATL_MD_DC",0.267,20.955,20.688
"38076G3NE","EBIRD_ATL_MD_DC",1.05,20.909,19.859
"39076E2NW","EBIRD_ATL_MD_DC",0,20.867,20.867
"38076H7NW","EBIRD_ATL_MD_DC",0,20.718,20.718
"39079D1CW","EBIRD_ATL_MD_DC",0.067,20.501,20.434
"39076E7SE","EBIRD_ATL_MD_DC",0.184,20.501,20.317
"39078E4SW","EBIRD_ATL_MD_DC",0.718,20.497,19.779
"39079F2SE","EBIRD_ATL_MD_DC",0.033,20.43,20.397
"o38077H2CE","EBIRD_ATL_MD_DC",0,20.399,20.399
"38076G3CW","EBIRD_ATL_MD_DC",0,20.269,20.269
"o38078G2SE","EBIRD_ATL_MD_DC",0,20.233,20.233
"4509088SW","EBIRD_ATL_MD_DC",0,20.139,20.139
"39077D1SE","EBIRD_ATL_MD_DC",0,19.983,19.983
"38076H4CW","EBIRD_ATL_MD_DC",0,19.964,19.964
"38076D3CE","EBIRD_ATL_MD_DC",0.883,19.867,18.984
"39077F6SW","EBIRD_ATL_MD_DC",0,19.77,19.77
"39079D1NW","EBIRD_ATL_MD_DC",1,19.718,18.718
"39078E6NW","EBIRD_ATL_MD_DC",0.733,19.6,18.867
"38075E8SE","EBIRD_ATL_MD_DC",1.284,19.501,18.217
"39076F6SW","EBIRD_ATL_MD_DC",0.501,19.484,18.983
"39078F4SE","EBIRD_ATL_MD_DC",0,19.405,19.405
"39077E4SE","EBIRD_ATL_MD_DC",0.133,19.381,19.248
"39079E2CE","EBIRD_ATL_MD_DC",0.517,19.286,18.769
"39078E6CW","EBIRD_ATL_MD_DC",0.4,19.268,18.868
"38075C5SE","EBIRD_ATL_MD_DC",0.033,19.248,19.215
"38076A3NW","EBIRD_ATL_MD_DC",0.083,19.231,19.148
"39076E7NE","EBIRD_ATL_MD_DC",0.284,18.986,18.702
"39078F4CW","EBIRD_ATL_MD_DC",0.567,18.869,18.302
"38076D6SE","EBIRD_ATL_MD_DC",0,18.799,18.799
"38076E6NW","EBIRD_ATL_MD_DC",0.334,18.787,18.453
"38076D2SE","EBIRD_ATL_MD_DC",0.167,18.519,18.352
"39077F1NW","EBIRD_ATL_MD_DC",0,18.464,18.464
"39077C5NE","EBIRD_ATL_MD_DC",0,18.317,18.317
"39076A6NE","EBIRD_ATL_MD_DC",0,18.217,18.217
"38075D1SE","EBIRD_ATL_MD_DC",0,18.201,18.201
"39076F5CE","EBIRD_ATL_MD_DC",1,18.051,17.051
"38075C8CW","EBIRD_ATL_MD_DC",2.801,17.968,15.167
"39079F1SE","EBIRD_ATL_MD_DC",1.267,17.886,16.619
"39078F6NE","EBIRD_ATL_MD_DC",0.6,17.834,17.234
"38075C2NW","EBIRD_ATL_MD_DC",0.366,17.768,17.402
"38076A1SE","EBIRD_ATL_MD_DC",0,17.753,17.753
"38076F8SW","EBIRD_ATL_MD_DC",0.683,17.682,16.999
"38076F3NW","EBIRD_ATL_MD_DC",0.333,17.64,17.307
"39076E5NE","EBIRD_ATL_MD_DC",0.55,17.534,16.984
"39076E8SW","EBIRD_ATL_MD_DC",0.6,17.485,16.885
"o37075B8SW","EBIRD_ATL_MD_DC",0,17.466,17.466
"38075E7NW","EBIRD_ATL_MD_DC",0.233,17.408,17.175
"38076F7NW","EBIRD_ATL_MD_DC",0,17.372,17.372
"39079F4SW","EBIRD_ATL_MD_DC",0.033,17.366,17.333
"39076A2NE","EBIRD_ATL_MD_DC",0,17.333,17.333
"39079C3CW","EBIRD_ATL_MD_DC",0.184,17.332,17.148
"39077C2SW","EBIRD_ATL_MD_DC",0,17.329,17.329
"39076E3NE","EBIRD_ATL_MD_DC",0.2,17.318,17.118
"38076E1NW","EBIRD_ATL_MD_DC",0,16.866,16.866
"o38075A3SW","EBIRD_ATL_MD_DC",1.683,16.853,15.17
"o38077D3NE","EBIRD_ATL_MD_DC",0,16.685,16.685
"39079F3NE","EBIRD_ATL_MD_DC",0,16.649,16.649
"39076B4CW","EBIRD_ATL_MD_DC",0,16.634,16.634
"39076E7CE","EBIRD_ATL_MD_DC",0.384,16.425,16.041
"39079C3NE","EBIRD_ATL_MD_DC",0,16.416,16.416
"39075E8SW","EBIRD_ATL_MD_DC",1.251,16.407,15.156
"35075F4SW","EBIRD_ATL_MD_DC",0,16.332,16.332
"39077E5NW","EBIRD_ATL_MD_DC",0,16.283,16.283
"38076D2SW","EBIRD_ATL_MD_DC",1.484,16.281,14.797
"38075E7SE","EBIRD_ATL_MD_DC",0,16.252,16.252
"39077C6NE","EBIRD_ATL_MD_DC",0,16.232,16.232
"38076D3SE","EBIRD_ATL_MD_DC",1.1,16.203,15.103
"39077E1CW","EBIRD_ATL_MD_DC",0,16.104,16.104
"39078F4SW","EBIRD_ATL_MD_DC",1.317,16.101,14.784
"39079D3NE","EBIRD_ATL_MD_DC",0,16.085,16.085
"39079F1NW","EBIRD_ATL_MD_DC",0,15.999,15.999
"38075C2CW","EBIRD_ATL_MD_DC",0.466,15.899,15.433
"39079E2SW","EBIRD_ATL_MD_DC",0.017,15.832,15.815
"39076E8CE","EBIRD_ATL_MD_DC",0,15.722,15.722
"38076B7NE","EBIRD_ATL_MD_DC",0,15.715,15.715
"39078F8CE","EBIRD_ATL_MD_DC",0,15.652,15.652
"38075C7SW","EBIRD_ATL_MD_DC",0.05,15.532,15.482
"39079E2NE","EBIRD_ATL_MD_DC",0,15.517,15.517
"38075D8SE","EBIRD_ATL_MD_DC",2.068,15.508,13.44
"38075B2SE","EBIRD_ATL_MD_DC",0,15.439,15.439
"39077C4NW","EBIRD_ATL_MD_DC",1.05,15.349,14.299
"39079C2NW","EBIRD_ATL_MD_DC",0,15.315,15.315
"38075D7NE","EBIRD_ATL_MD_DC",0.801,15.303,14.502
"39076E4SW","EBIRD_ATL_MD_DC",0,15.284,15.284
"39077D2NW","EBIRD_ATL_MD_DC",0,15.284,15.284
"38076E5CE","EBIRD_ATL_MD_DC",0,15.217,15.217
"38075D3CW","EBIRD_ATL_MD_DC",0,15.12,15.12
"39077F3CE","EBIRD_ATL_MD_DC",0.133,15.095,14.962
"39076F8CE","EBIRD_ATL_MD_DC",0,15.049,15.049
"38076F8NE","EBIRD_ATL_MD_DC",0,15.017,15.017
"38075D2CW","EBIRD_ATL_MD_DC",0.367,14.783,14.416
"39077F1CE","EBIRD_ATL_MD_DC",0,14.721,14.721
"38075C2CE","EBIRD_ATL_MD_DC",0.233,14.716,14.483
"44068B7SW","EBIRD_ATL_MD_DC",0,14.667,14.667
"o38077E2CW","EBIRD_ATL_MD_DC",1,14.65,13.65
"39075B7SW","EBIRD_ATL_MD_DC",0.25,14.62,14.37
"39076F3SE","EBIRD_ATL_MD_DC",0,14.617,14.617
"39076E1NW","EBIRD_ATL_MD_DC",0,14.569,14.569
"38075E8CW","EBIRD_ATL_MD_DC",1.817,14.565,12.748
"38076G2NW","EBIRD_ATL_MD_DC",0,14.557,14.557
"38075B8CW","EBIRD_ATL_MD_DC",0,14.503,14.503
"39076C3CW","EBIRD_ATL_MD_DC",0,14.467,14.467
"38075C3CE","EBIRD_ATL_MD_DC",0.367,14.402,14.035
"38075A6SE","EBIRD_ATL_MD_DC",0.819,14.371,13.552
"o38077H8NW","EBIRD_ATL_MD_DC",0,14.351,14.351
"39077E4NE","EBIRD_ATL_MD_DC",0.25,14.316,14.066
"39077C5NW","EBIRD_ATL_MD_DC",0,14.203,14.203
"38076D5NE","EBIRD_ATL_MD_DC",2.018,14.15,12.132
"39077E5SE","EBIRD_ATL_MD_DC",0,14.134,14.134
"38075D2SW","EBIRD_ATL_MD_DC",0.584,14.118,13.534
"38075F6NW","EBIRD_ATL_MD_DC",0,14.083,14.083
"39079E2SE","EBIRD_ATL_MD_DC",0.2,13.984,13.784
"38076H4SW","EBIRD_ATL_MD_DC",0,13.869,13.869
"39077E1NE","EBIRD_ATL_MD_DC",0,13.816,13.816
"38076G1SW","EBIRD_ATL_MD_DC",0.017,13.803,13.786
"38075G7NE","EBIRD_ATL_MD_DC",0,13.702,13.702
"39076E6CW","EBIRD_ATL_MD_DC",0.134,13.666,13.532
"39076F1CE","EBIRD_ATL_MD_DC",0,13.652,13.652
"39075C8NW","EBIRD_ATL_MD_DC",0,13.651,13.651
"38076E7NW","EBIRD_ATL_MD_DC",0.617,13.599,12.982
"38075B5SE","EBIRD_ATL_MD_DC",0.35,13.584,13.234
"39076A4NE","EBIRD_ATL_MD_DC",0,13.5,13.5
"39079F2SW","EBIRD_ATL_MD_DC",0,13.481,13.481
"38075D7NW","EBIRD_ATL_MD_DC",0.6,13.468,12.868
"39077C3SW","EBIRD_ATL_MD_DC",0,13.466,13.466
"38076D1NW","EBIRD_ATL_MD_DC",1.316,13.449,12.133
"39077E3NE","EBIRD_ATL_MD_DC",0,13.416,13.416
"38076E2SW","EBIRD_ATL_MD_DC",1.051,13.351,12.3
"39076F5SW","EBIRD_ATL_MD_DC",0.184,13.317,13.133
"38075D3CE","EBIRD_ATL_MD_DC",0.167,13.315,13.148
"39077E2SW","EBIRD_ATL_MD_DC",0,13.249,13.249
"38076E3CE","EBIRD_ATL_MD_DC",1.567,13.232,11.665
"38076C2CW","EBIRD_ATL_MD_DC",0,13.186,13.186
"38076E8NE","EBIRD_ATL_MD_DC",0.833,13.098,12.265
"38076H1NW","EBIRD_ATL_MD_DC",0.5,12.99,12.49
"38076G7SW","EBIRD_ATL_MD_DC",0,12.985,12.985
"38076E5SW","EBIRD_ATL_MD_DC",0,12.953,12.953
"39077D6NE","EBIRD_ATL_MD_DC",0,12.784,12.784
"38075E8NW","EBIRD_ATL_MD_DC",0.917,12.768,11.851
"39076C4CE","EBIRD_ATL_MD_DC",0,12.75,12.75
"39076F2CE","EBIRD_ATL_MD_DC",0,12.718,12.718
"38077E1CE","EBIRD_ATL_MD_DC",0.417,12.684,12.267
"38076C1CW","EBIRD_ATL_MD_DC",0,12.684,12.684
"38076E5NE","EBIRD_ATL_MD_DC",0.334,12.667,12.333
"38077D2SW","EBIRD_ATL_MD_DC",1.134,12.634,11.5
"38077F1SE","EBIRD_ATL_MD_DC",0,12.633,12.633
"38076C2NE","EBIRD_ATL_MD_DC",0.467,12.599,12.132
"39077E6NW","EBIRD_ATL_MD_DC",0,12.567,12.567
"38076F3NE","EBIRD_ATL_MD_DC",0,12.55,12.55
"39076B2CW","EBIRD_ATL_MD_DC",0,12.485,12.485
"38076H3CW","EBIRD_ATL_MD_DC",0.35,12.484,12.134
"38076B1SW","EBIRD_ATL_MD_DC",0,12.451,12.451
"39076E6SW","EBIRD_ATL_MD_DC",0.634,12.451,11.817
"38076H3NE","EBIRD_ATL_MD_DC",0,12.438,12.438
"38076G4CW","EBIRD_ATL_MD_DC",0,12.434,12.434
"38075C5SW","EBIRD_ATL_MD_DC",0.5,12.433,11.933
"38076G6SE","EBIRD_ATL_MD_DC",0.033,12.432,12.399
"38075A4CE","EBIRD_ATL_MD_DC",0.602,12.403,11.801
"38075C2SW","EBIRD_ATL_MD_DC",0,12.401,12.401
"39076B5NE","EBIRD_ATL_MD_DC",0,12.35,12.35
"39077F1SW","EBIRD_ATL_MD_DC",0,12.332,12.332
"39077F1CW","EBIRD_ATL_MD_DC",0,12.317,12.317
"38075F8CW","EBIRD_ATL_MD_DC",0,12.155,12.155
"38076C3NE","EBIRD_ATL_MD_DC",0,12.15,12.15
"39076B3NW","EBIRD_ATL_MD_DC",0,12.083,12.083
"39076C5SE","EBIRD_ATL_MD_DC",0.067,12.073,12.006
"38076D5CE","EBIRD_ATL_MD_DC",0.167,12.053,11.886
"38076E8NW","EBIRD_ATL_MD_DC",0,12.05,12.05
"38076H7SW","EBIRD_ATL_MD_DC",0.183,12.032,11.849
"39077E1SW","EBIRD_ATL_MD_DC",0,11.933,11.933
"39077E3NW","EBIRD_ATL_MD_DC",0,11.913,11.913
"39078E4CW","EBIRD_ATL_MD_DC",0.4,11.907,11.507
"38076F2CW","EBIRD_ATL_MD_DC",0,11.867,11.867
"39077E4CE","EBIRD_ATL_MD_DC",0,11.866,11.866
"o39077C5CW","EBIRD_ATL_MD_DC",0,11.834,11.834
"39077B4SE","EBIRD_ATL_MD_DC",0,11.807,11.807
"39075E7SE","EBIRD_ATL_MD_DC",0,11.788,11.788
"38075A4NW","EBIRD_ATL_MD_DC",0.068,11.784,11.716
"39076F5SE","EBIRD_ATL_MD_DC",0.549,11.782,11.233
"39077E3CW","EBIRD_ATL_MD_DC",0,11.751,11.751
"38076D8SW","EBIRD_ATL_MD_DC",0.033,11.731,11.698
"38075D3SE","EBIRD_ATL_MD_DC",0.167,11.704,11.537
"39078F7CE","EBIRD_ATL_MD_DC",0,11.665,11.665
"38076C8NE","EBIRD_ATL_MD_DC",0.017,11.65,11.633
"o38078E3NW","EBIRD_ATL_MD_DC",0,11.634,11.634
"38076F7SW","EBIRD_ATL_MD_DC",0.651,11.603,10.952
"38075C1SW","EBIRD_ATL_MD_DC",0,11.588,11.588
"39077D5SE","EBIRD_ATL_MD_DC",0,11.532,11.532
"39077F5NE","EBIRD_ATL_MD_DC",0,11.521,11.521
"39076E8NE","EBIRD_ATL_MD_DC",0,11.517,11.517
"o39077A5NE","EBIRD_ATL_MD_DC",0,11.484,11.484
"39076A5SW","EBIRD_ATL_MD_DC",0,11.483,11.483
"39079D3SE","EBIRD_ATL_MD_DC",0.284,11.45,11.166
"39077D2SW","EBIRD_ATL_MD_DC",0,11.431,11.431
"38075B3CW","EBIRD_ATL_MD_DC",0.318,11.404,11.086
"38075A5NE","EBIRD_ATL_MD_DC",0.334,11.402,11.068
"38075D7CW","EBIRD_ATL_MD_DC",1.383,11.401,10.018
"39076B2CE","EBIRD_ATL_MD_DC",0,11.321,11.321
"39079E4NW","EBIRD_ATL_MD_DC",0.1,11.267,11.167
"38076C1SW","EBIRD_ATL_MD_DC",0,11.247,11.247
"39078E8NE","EBIRD_ATL_MD_DC",0,11.215,11.215
"39077E3SW","EBIRD_ATL_MD_DC",0,11.135,11.135
"38076D6NW","EBIRD_ATL_MD_DC",0,11.117,11.117
"38076C7SW","EBIRD_ATL_MD_DC",0.184,11.084,10.9
"39076A4SW","EBIRD_ATL_MD_DC",0.25,11.083,10.833
"44068C4SE","EBIRD_ATL_MD_DC",0,11.083,11.083
"38077D3CE","EBIRD_ATL_MD_DC",0,11.068,11.068
"38075D2CE","EBIRD_ATL_MD_DC",0.118,11.065,10.947
"38076G7SE","EBIRD_ATL_MD_DC",0,11.02,11.02
"o37075B8CW","EBIRD_ATL_MD_DC",0.45,11.016,10.566
"35076G3SE","EBIRD_ATL_MD_DC",0,11,11
"38075D5CE","EBIRD_ATL_MD_DC",0,10.984,10.984
"39076F4CE","EBIRD_ATL_MD_DC",0,10.968,10.968
"38076B5NE","EBIRD_ATL_MD_DC",1.783,10.968,9.185
"39079F2NE","EBIRD_ATL_MD_DC",0,10.918,10.918
"38075E8CE","EBIRD_ATL_MD_DC",1.918,10.836,8.918
"38075D5SW","EBIRD_ATL_MD_DC",0.75,10.786,10.036
"38077F1SW","EBIRD_ATL_MD_DC",0,10.783,10.783
"38075D1CW","EBIRD_ATL_MD_DC",0.151,10.72,10.569
"39076D6CW","EBIRD_ATL_MD_DC",2.301,10.718,8.417
"39079E1CW","EBIRD_ATL_MD_DC",0,10.716,10.716
"39077F3NW","EBIRD_ATL_MD_DC",0,10.633,10.633
